Feature ID	Taxon	Confidence
ee306664c9de2a087794d7b3c5fcd7d6	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Turicella;D_6__uncultured bacterium	0.7116904103781371
b02dadad52feec46639ff9a021a56269	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Promicromonosporaceae	0.7013383157153654
33bd6af12583486c2be66cd4425f5469	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Zymobacter;D_6__uncultured gamma proteobacterium	0.9802923581614987
581df2dfcb84fe89886ee653916623ea	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Zymobacter;D_6__uncultured gamma proteobacterium	0.9882207377883431
40196132be42b921cc57ccd5a72df0c8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9955138426151607
7c382bfbec961b8d8a28f58fbfb06468	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Enhydrobacter	0.9999988811645315
707a009c447c42eacd63d2b2a5fda8fa	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.999997262768148
bf85707d9e9dbb16eafdd92de8d0be0d	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.999993227901143
9d51d0b715d13e4e7a66898d87db4cc7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.916587306411291
02158f21a5353ecba5cc7ea27c06ecd6	Unassigned	0.8532661764858422
3d8037ee46c204f73594bda69ae063d5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylocella;D_6__uncultured bacterium	0.8010297510373138
77eb34755052b3dd227722cbb689d207	Unassigned	0.8604435471454777
722de8d043fc8ea750fe6df2a5c49eb6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9999997446400006
b3fe43096192c1a2a38ad8364e7e8038	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Paracoccus	0.9886841221279834
a8397ecdfa573e291238413079961346	D_0__Eukaryota	0.8261264178507227
bbda32c889fe528ffd38e6507414d024	D_0__Eukaryota	0.8107661688618472
